ID,irods_path,alignment,component,composition,dcterms:created,dcterms:creator,dcterms:publisher,id_product,id_run,irods::access_time,is_paired_read,lane,library_id,library_type,manual_qc,md5,reference,sample,sample_accession_number,sample_common_name,sample_donor_id,sample_id,sample_lims,sample_supplier_name,sample_uuid,seqchksum,study,study_accession_number,study_id,study_title,tag_index,target,total_reads,type,subset,sweep_or_wgs,sample_source,linking_id
49990_2#208,/seq/illumina/runs/49/49990/lane2/plex208/49990_2#208.cram,1,"{""id_run"":49990,""position"":2,""tag_index"":208}","{""components"":[{""id_run"":49990,""position"":2,""tag_index"":208}]}",2025-01-09T16:33:54Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",21702f4cd9eb2b743cf958997f063e4925364049b49fcd44cf5ddc81fee8d019,49990,1736856892,1,2,73716718,pWGS-384,1,339abe966f0f906c77ee336d5459d86a,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15051779,ERS21366173,Klebsiella pneumoniae,TRACS15051779,9920725,SQSCP,"TRACS_WH_264_M,23.1332002.MA",7b9e9d9e-92ad-11ef-b117-0242391542d4,781ddac27fc4b47f1fc35e4b78280cfb781ddac27fc4b47f1fc35e4b78280cfb,Whiston,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,208,1,2289928,cram,target,wgs,blood,"M,23.1332002.MA"
49989_1#104,/seq/illumina/runs/49/49989/lane1/plex104/49989_1#104.cram,1,"{""id_run"":49989,""position"":1,""tag_index"":104}","{""components"":[{""id_run"":49989,""position"":1,""tag_index"":104}]}",2025-01-09T17:16:53Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",76ddde0b5c96374214412e6d5c3285cfd1684763dcd38983dff8ab0ce90b3c63,49989,1736531028,1,1,73716470,pWGS-384,1,bd60922b7ad91c768b6c08f7e35de8f8,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051309,ERS21365687,Escherichia coli,TRACS15051309,9920255,SQSCP,TRACS_LCL_582_222914,730ef93a-92ad-11ef-b117-0242391542d4,25fc4b9168db400c1d5300eb1fecb17125fc4b9168db400c1d5300eb1fecb171,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,104,1,2803968,cram,target,wgs,blood,222914
49937_1#259,/seq/illumina/runs/49/49937/lane1/plex259/49937_1#259.cram,1,"{""id_run"":49937,""position"":1,""tag_index"":259}","{""components"":[{""id_run"":49937,""position"":1,""tag_index"":259}]}",2024-12-18T06:43:06Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",08ed58df9ec25c0dc272f793bfd8b260b308cfb0a09e3ccfd6ef5e65f9aec030,49937,1734621021,1,1,73717896,pWGS-384,1,0fdc73c89e279109711b6614bb994b90,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15051183,ERS21365561,Klebsiella pneumoniae,TRACS15051183,9920129,SQSCP,TRACS_LCL_759_230444,70880fa8-92ad-11ef-b117-0242391542d4,0b2ece786d4903975031b94e0904fc0b0b2ece786d4903975031b94e0904fc0b,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,259,1,2139812,cram,target,wgs,blood,230444
49937_1#7,/seq/illumina/runs/49/49937/lane1/plex7/49937_1#7.cram,1,"{""id_run"":49937,""position"":1,""tag_index"":7}","{""components"":[{""id_run"":49937,""position"":1,""tag_index"":7}]}",2024-12-18T05:59:59Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",553eee79198d43dd7980137239d2e999bbb0695d7ab61ce87ce5bc24fa7fd1e4,49937,1734620539,1,1,73717976,pWGS-384,1,772eae57d2467139cc33dfe55d670f60,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15050974,ERS21365352,Klebsiella pneumoniae,TRACS15050974,9919920,SQSCP,TRACS_LCL_285_221907,6c6acca8-92ad-11ef-b117-0242391542d4,1ad065df385c316416de3af6480513551ad065df385c316416de3af648051355,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,7,1,2831014,cram,target,wgs,blood,221907
49989_2#355,/seq/illumina/runs/49/49989/lane2/plex355/49989_2#355.cram,1,"{""id_run"":49989,""position"":2,""tag_index"":355}","{""components"":[{""id_run"":49989,""position"":2,""tag_index"":355}]}",2025-01-09T19:18:05Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",fd5cf579a1adfc25b4d719b2a5f73ef032a098be98b482466c16f73d99af222c,49989,1736532296,1,2,73715982,pWGS-384,1,c0419615153ba908633f59f080c53fae,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050766,ERS21365168,Escherichia coli,TRACS15050766,9919712,SQSCP,TRACS_LCL_88_216594,688334d6-92ad-11ef-b117-0242391542d4,053cdd150cbb7ddd247357942d3e560a053cdd150cbb7ddd247357942d3e560a,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,355,1,2039128,cram,target,wgs,blood,216594
49937_1#245,/seq/illumina/runs/49/49937/lane1/plex245/49937_1#245.cram,1,"{""id_run"":49937,""position"":1,""tag_index"":245}","{""components"":[{""id_run"":49937,""position"":1,""tag_index"":245}]}",2024-12-18T06:41:00Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",0a117160fa328ae5f1c8f7c551c391859e9de902523fec0cd15feea135ca0b79,49937,1734620993,1,1,73717943,pWGS-384,1,07558fd516419c59e29e2048071e99e3,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15050410,ERS21364788,Klebsiella pneumoniae,TRACS15050410,9919356,SQSCP,TRACS_2_ES_2675_k,618bdf66-92ad-11ef-b117-0242391542d4,1e425c534c72d86e7f1a984e01dd6f6a1e425c534c72d86e7f1a984e01dd6f6a,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,245,1,2056136,cram,target,wgs,environmental,TRACS_2_ES_2675_k
49989_1#140,/seq/illumina/runs/49/49989/lane1/plex140/49989_1#140.cram,1,"{""id_run"":49989,""position"":1,""tag_index"":140}","{""components"":[{""id_run"":49989,""position"":1,""tag_index"":140}]}",2025-01-09T17:23:43Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",ddd13b8e3f58901ea066158e385bef810d7606db26dffe0bacbaf4a3c4e45cde,49989,1736531097,1,1,73716568,pWGS-384,1,f8479b30b84743e5c6ba156bf97a7e96,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051320,ERS21365762,Escherichia coli,TRACS15051320,9920266,SQSCP,TRACS_LCL_619_226614,73400cc8-92ad-11ef-b117-0242391542d4,1b1645d4166314222240241746f30dff1b1645d4166314222240241746f30dff,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,140,1,2571104,cram,target,wgs,blood,226614
49989_1#24,/seq/illumina/runs/49/49989/lane1/plex24/49989_1#24.cram,1,"{""id_run"":49989,""position"":1,""tag_index"":24}","{""components"":[{""id_run"":49989,""position"":1,""tag_index"":24}]}",2025-01-09T17:00:25Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",ed42d939711776e755e7cf94127db64ce9ba597cfd1965acf7a6c5c167dbdabc,49989,1736530867,1,1,73716465,pWGS-384,1,6ae53db8ccee9a7195e0831a401f74b5,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051502,ERS21365880,Escherichia coli,TRACS15051502,9920448,SQSCP,"TRACS_WH_193_M,23.1324138.MA",769daa1a-92ad-11ef-b117-0242391542d4,0d68a4953d218ba47214b6ae594cb16f0d68a4953d218ba47214b6ae594cb16f,Whiston,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,24,1,1475454,cram,target,wgs,blood,"M,23.1324138.MA"
49989_1#208,/seq/illumina/runs/49/49989/lane1/plex208/49989_1#208.cram,1,"{""id_run"":49989,""position"":1,""tag_index"":208}","{""components"":[{""id_run"":49989,""position"":1,""tag_index"":208}]}",2025-01-09T17:36:52Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",156ab2ab5e285ed049c7752d18e30ab6dd7f63f56199635481db759e197b8b4f,49989,1736531231,1,1,73716668,pWGS-384,1,068c37be88d504992dfcdba801b17338,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051340,ERS21365696,Escherichia coli,TRACS15051340,9920286,SQSCP,TRACS_LCL_574_222736,73a366d8-92ad-11ef-b117-0242391542d4,4444a50e144d4cd16b765bb53c9318f34444a50e144d4cd16b765bb53c9318f3,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,208,1,1828580,cram,target,wgs,blood,222736
49989_2#291,/seq/illumina/runs/49/49989/lane2/plex291/49989_2#291.cram,1,"{""id_run"":49989,""position"":2,""tag_index"":291}","{""components"":[{""id_run"":49989,""position"":2,""tag_index"":291}]}",2025-01-09T19:06:13Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",f27b89839488b7ee6117d57c80a239779e272844a53734bc46fb4b3ca8397903,49989,1736532164,1,2,73715978,pWGS-384,1,5bf3efe82c8e099809daf07ad32c0475,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050745,ERS21365123,Escherichia coli,TRACS15050745,9919691,SQSCP,TRACS_LCL_121_216977,68214988-92ad-11ef-b117-0242391542d4,58cee16414de0d9547e3a12c1e7f2c3658cee16414de0d9547e3a12c1e7f2c36,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,291,1,1257782,cram,target,wgs,blood,216977
49990_1#369,/seq/illumina/runs/49/49990/lane1/plex369/49990_1#369.cram,1,"{""id_run"":49990,""position"":1,""tag_index"":369}","{""components"":[{""id_run"":49990,""position"":1,""tag_index"":369}]}",2025-01-09T15:53:18Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",3a6b321a94a5687366dd8847f22011ed6651b6e99842473083d18c8861970227,49990,1736856321,1,1,73717471,pWGS-384,1,ff4729b55e1f3af1149924623a5828ec,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050559,ERS21364947,Escherichia coli,TRACS15050559,9919505,SQSCP,TRACS_2_PS_034_e,64d65e44-92ad-11ef-b117-0242391542d4,7463442e1405b1c277a9c3b92be892df7463442e1405b1c277a9c3b92be892df,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,369,1,1333320,cram,target,wgs,stool,TRACS_2_PS_034_e
49990_2#173,/seq/illumina/runs/49/49990/lane2/plex173/49990_2#173.cram,1,"{""id_run"":49990,""position"":2,""tag_index"":173}","{""components"":[{""id_run"":49990,""position"":2,""tag_index"":173}]}",2025-01-09T16:27:31Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",6a4dce55483530b562a7121c25fe56a60a37251d1fcf89d2a6a31f2bb24b2f37,49990,1736856803,1,2,73717026,pWGS-384,1,4360d4dfddb8c3beda65309ccafcda44,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051661,ERS21366029,Escherichia coli,TRACS15051661,9920607,SQSCP,"TRACS_WH_129_M,23.1321216.EA",797d7076-92ad-11ef-b117-0242391542d4,1ae77fb753069075082899672ac9efcd1ae77fb753069075082899672ac9efcd,Whiston,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,173,1,3717582,cram,target,wgs,blood,"M,23.1321216.EA"
49937_1#231,/seq/illumina/runs/49/49937/lane1/plex231/49937_1#231.cram,1,"{""id_run"":49937,""position"":1,""tag_index"":231}","{""components"":[{""id_run"":49937,""position"":1,""tag_index"":231}]}",2024-12-18T06:38:37Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",18188536eab213e8887d49f87ccf71dc752f9f7007018e611aade07001e5b0f0,49937,1734620967,1,1,73717990,pWGS-384,1,95a8d6e3d3950776cbcfc76403846ffe,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051176,ERS21365554,Escherichia coli,TRACS15051176,9920122,SQSCP,TRACS_LCL_770_230665,70674f66-92ad-11ef-b117-0242391542d4,134e6f985aa1ce10289236850cb94835134e6f985aa1ce10289236850cb94835,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,231,1,1938484,cram,target,wgs,blood,230665
49989_2#298,/seq/illumina/runs/49/49989/lane2/plex298/49989_2#298.cram,1,"{""id_run"":49989,""position"":2,""tag_index"":298}","{""components"":[{""id_run"":49989,""position"":2,""tag_index"":298}]}",2025-01-09T19:07:30Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",f7727ac6cefc15a7ac0ba45c7d70071257c35dca05a97a0fc120e09c6683a9b9,49989,1736532177,1,2,73716146,pWGS-384,1,9f6b6f0089d3571d6423b763580ee4ef,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050858,ERS21365236,Escherichia coli,TRACS15050858,9919804,SQSCP,TRACS_LCL_233_220931,6a144b5a-92ad-11ef-b117-0242391542d4,2e4e65e24dea4c1826749915039e339e2e4e65e24dea4c1826749915039e339e,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,298,1,2310702,cram,target,wgs,blood,220931
49937_1#344,/seq/illumina/runs/49/49937/lane1/plex344/49937_1#344.cram,1,"{""id_run"":49937,""position"":1,""tag_index"":344}","{""components"":[{""id_run"":49937,""position"":1,""tag_index"":344}]}",2024-12-18T06:57:17Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",1d10946ec545984d8f1eae2da3e6a69b070df161c22f448b9e634a1717a28c71,49937,1734621190,1,1,73718021,pWGS-384,1,a3b8f2279eccba718be6833c0f2ed800,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050601,ERS21364979,Escherichia coli,TRACS15050601,9919547,SQSCP,TRACS_2_PS_363,658e9d92-92ad-11ef-b117-0242391542d4,4d16ec4349e412df68673e6d30e20f6e4d16ec4349e412df68673e6d30e20f6e,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,344,1,1730546,cram,target,wgs,stool,TRACS_2_PS_363
49989_1#170,/seq/illumina/runs/49/49989/lane1/plex170/49989_1#170.cram,1,"{""id_run"":49989,""position"":1,""tag_index"":170}","{""components"":[{""id_run"":49989,""position"":1,""tag_index"":170}]}",2025-01-09T17:29:22Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",e903c472ce3b6ea59375da958719e6b89e0c34c1fbd48662191c4b60f1cffbb9,49989,1736531158,1,1,73716522,pWGS-384,1,01d19fafe260c6d618988a3a6dc06d88,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051327,ERS21365768,Escherichia coli,TRACS15051327,9920273,SQSCP,TRACS_LCL_608_226411,73674fa4-92ad-11ef-b117-0242391542d4,333058d62b45e0444e8aebdb0c72db3e333058d62b45e0444e8aebdb0c72db3e,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,170,1,2410932,cram,target,wgs,blood,226411
49873_3#52,/seq/illumina/runs/49/49873/lane3/plex52/49873_3#52.cram,0,"{""id_run"":49873,""position"":3,""tag_index"":52}","{""components"":[{""id_run"":49873,""position"":3,""tag_index"":52}]}",2024-11-30T16:47:47Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",a1e894e5f08768b291f2f197fbc45be921fc2d15d5ad15c9bd6a443061ff28b0,49873,1733223780,1,3,73056511,Standard,1,17e9868a12a40e9294816838e0979f3f,NA,TRACS15052199,ERS21364322,metagenome,TRACS15052199,9919039,SQSCP,TRACS_Sweep_2_PS_494,f55cab42-92aa-11ef-b505-02423c45b5b8,5b9de3ce5f51b37029dc6e407b2537bf5b9de3ce5f51b37029dc6e407b2537bf,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,52,1,30028462,cram,target,sweep,stool,TRACS_2_PS_494
49990_2#80,/seq/illumina/runs/49/49990/lane2/plex80/49990_2#80.cram,1,"{""id_run"":49990,""position"":2,""tag_index"":80}","{""components"":[{""id_run"":49990,""position"":2,""tag_index"":80}]}",2025-01-09T16:10:54Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",1d116865f369958f98cb98c3ef745a6eb2315c37793f54d0e8cf9ebc8d5a6b92,49990,1736856565,1,2,73717044,pWGS-384,1,125b2b5c40fa940c601377d5b775aecd,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15051745,ERS21366123,Klebsiella pneumoniae,TRACS15051745,9920691,SQSCP,TRACS_LCL_490_227616,7b07adc6-92ad-11ef-b117-0242391542d4,343d7c8a75576fa421e1a59708c02a20343d7c8a75576fa421e1a59708c02a20,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,80,1,2983672,cram,target,wgs,blood,227616
49937_1#13,/seq/illumina/runs/49/49937/lane1/plex13/49937_1#13.cram,1,"{""id_run"":49937,""position"":1,""tag_index"":13}","{""components"":[{""id_run"":49937,""position"":1,""tag_index"":13}]}",2024-12-18T06:01:02Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",86c9ba799187c47a8dfac7a680b9a322348915a6072a698627c274c05be1e0a6,49937,1734620551,1,1,73718120,pWGS-384,1,f90b557c75b600ead8f5394624e15505,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15050983,ERS21365360,Klebsiella pneumoniae,TRACS15050983,9919929,SQSCP,TRACS_LCL_298_222097,6c96e414-92ad-11ef-b117-0242391542d4,7bb2da191a58185774021a9e4c9aef6c7bb2da191a58185774021a9e4c9aef6c,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,13,1,2217960,cram,target,wgs,blood,222097
49989_1#66,/seq/illumina/runs/49/49989/lane1/plex66/49989_1#66.cram,1,"{""id_run"":49989,""position"":1,""tag_index"":66}","{""components"":[{""id_run"":49989,""position"":1,""tag_index"":66}]}",2025-01-09T17:09:52Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",7a646ef8afa4f6feb8b87d885d9311abf2867f8ba71816e18be10f7523c59118,49989,1736530948,1,1,73716324,pWGS-384,1,610fed3c741234f15b9ad3a188a437e8,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051296,ERS21365673,Escherichia coli,TRACS15051296,9920242,SQSCP,TRACS_LCL_371_221805,72d4c080-92ad-11ef-b117-0242391542d4,6ed6e2e42ebadbc91a7ba0af0f08e3476ed6e2e42ebadbc91a7ba0af0f08e347,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,66,1,1826160,cram,target,wgs,blood,221805
49947_1#50,/seq/illumina/runs/49/49947/lane1/plex50/49947_1#50.cram,1,"{""id_run"":49947,""position"":1,""tag_index"":50}","{""components"":[{""id_run"":49947,""position"":1,""tag_index"":50}]}",2024-12-18T18:39:53Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",928ac47b4498d580f6e6d74337bb3824a45cc231cc21dc8b210c27ee6e3f3a61,49947,1734715224,1,1,73717475,pWGS-384,1,3765a3d670133246b545583e8de42902,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050606,ERS21364984,Escherichia coli,TRACS15050606,9919552,SQSCP,TRACS_2_PS_022,659dc2d6-92ad-11ef-b117-0242391542d4,729e0f0b398afddb6ff8f32f7599f27f729e0f0b398afddb6ff8f32f7599f27f,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,50,1,1015646,cram,target,wgs,stool,TRACS_2_PS_022
49990_2#237,/seq/illumina/runs/49/49990/lane2/plex237/49990_2#237.cram,1,"{""id_run"":49990,""position"":2,""tag_index"":237}","{""components"":[{""id_run"":49990,""position"":2,""tag_index"":237}]}",2025-01-09T16:38:50Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",a65ee888b776b816375dbe7bc2513e44e90fb015b46a61119d27694b88b96897,49990,1736856968,1,2,73716840,pWGS-384,1,7e3941f8c24ee97a73346db8096a71af,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15051684,ERS21366062,Klebsiella pneumoniae,TRACS15051684,9920630,SQSCP,"TRACS_WH_120_M,23.1322692.HA",79eb5e6a-92ad-11ef-b117-0242391542d4,21a04314751340c70f2a2b732ef1ea9521a04314751340c70f2a2b732ef1ea95,Whiston,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,237,1,1216174,cram,target,wgs,blood,"M,23.1322692.HA"
49989_1#317,/seq/illumina/runs/49/49989/lane1/plex317/49989_1#317.cram,1,"{""id_run"":49989,""position"":1,""tag_index"":317}","{""components"":[{""id_run"":49989,""position"":1,""tag_index"":317}]}",2025-01-09T17:56:27Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",6a282e4a7a68850cc1e1998e70ae2b5bec275a1bf4cf54450e6ce8c4e2d5302d,49989,1736531443,1,1,73716603,pWGS-384,1,ab36fb0c23e7ea969fbf41ab3440bc33,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051480,ERS21365858,Escherichia coli,TRACS15051480,9920426,SQSCP,"TRACS_WH_70_M,23.1313870.CA",763e7518-92ad-11ef-b117-0242391542d4,7c2b296256899cba70d06d3a2e8b14197c2b296256899cba70d06d3a2e8b1419,Whiston,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,317,1,1848222,cram,target,wgs,blood,"M,23.1313870.CA"
49989_2#166,/seq/illumina/runs/49/49989/lane2/plex166/49989_2#166.cram,1,"{""id_run"":49989,""position"":2,""tag_index"":166}","{""components"":[{""id_run"":49989,""position"":2,""tag_index"":166}]}",2025-01-09T18:43:19Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",2bac226dd87c247f2e9fc9ca31c0a19b92df602409cc77b6450180c23cccc036,49989,1736531915,1,2,73716042,pWGS-384,1,90df227fd6c8a543c1c6b69e45d460d0,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050819,ERS21365221,Escherichia coli,TRACS15050819,9919765,SQSCP,TRACS_LCL_58_216212,6967d06e-92ad-11ef-b117-0242391542d4,158e8f384adf607032b267600c00651c158e8f384adf607032b267600c00651c,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,166,1,1656572,cram,target,wgs,blood,216212
49989_1#334,/seq/illumina/runs/49/49989/lane1/plex334/49989_1#334.cram,1,"{""id_run"":49989,""position"":1,""tag_index"":334}","{""components"":[{""id_run"":49989,""position"":1,""tag_index"":334}]}",2025-01-09T17:59:44Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",3d45182113061e04dd96e7815c3aba9458387b1942ec8325b8067ff588e165fa,49989,1736531477,1,1,73716628,pWGS-384,1,9564f51bcebefd4ed9163579e790175d,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051379,ERS21365735,Escherichia coli,TRACS15051379,9920325,SQSCP,TRACS_LCL_567_222632,7464a6c2-92ad-11ef-b117-0242391542d4,0918569d7e143428191a4a915f07a6d80918569d7e143428191a4a915f07a6d8,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,334,1,1989118,cram,target,wgs,blood,222632
